사무명,질문
해외건설업 신고,"4. 해외건설업 신고를 하려면 국토교통부 해외건설정책과에 직접 방문해야 하는지, 아니면 우편이나 인터넷으로도 접수가 가능한지 알고 싶습니다."
해외건설업 신고,"5. 해외건설업 신고를 위해 필요한 서류를 준비했는데, 제출 후 처리 기간이 얼마나 걸리는지 궁금합니다."
건설공사기성실적증명,"1. 제가 진행한 건설공사에 대한 기성실적증명을 받고 싶은데, 어떤 절차를 통해 신청할 수 있나요?"
건설공사기성실적증명,"2. 건설공사기성실적증명을 요청하려고 하는데, 국토교통부 건설정책과에 직접 방문하여 신청할 수 있는지 궁금합니다."
건설공사기성실적증명,"3. 공사규모에 대한 실적증명을 받고자 하는데, 신청 시 필요한 구비서류가 따로 없는 건가요?"
건설공사기성실적증명,"4. 제가 진행한 공사의 공법에 대한 기성실적증명을 신청하고 싶은데, 수수료가 없다고 하니 비용 부담 없이 신청할 수 있는 건가요?"
건설공사기성실적증명,"5. 인터넷을 통해 건설공사기성실적증명을 신청하려고 하는데, 어떤 방법으로 접속해야 하는지 안내받을 수 있을까요?"
건설업등록증(등록수첩) 재발급,"1. 건설업등록증을 분실했는데, 재발급 신청을 위해 어떤 절차를 따라야 하는지 궁금합니다."
건설업등록증(등록수첩) 재발급,"2. 훼손된 등록수첩을 재발급받으려면, 국토교통부 건설정책과에 어떤 신청서를 제출해야 하나요?"
건설업등록증(등록수첩) 재발급,3. 건설업등록증 재발급을 위해 필요한 수수료는 얼마인지 알고 싶습니다.
건설업등록증(등록수첩) 재발급,"4. 건설업등록증을 재발급받기 위해 방문 접수할 때, 필요한 서류가 있는지 확인하고 싶습니다."
건설업등록증(등록수첩) 재발급,"5. 전문공사 시공업종에 해당하는 건설업등록증 재발급 신청은 시군구에서 처리된다고 들었는데, 처리 기간이 얼마나 걸리는지 알고 싶습니다."
건설업등록증(등록수첩) 기재사항 변경신청,"1. 건설업등록증의 성명 변경을 신청하려고 하는데, 어떤 증명서류를 제출해야 하나요?"
건설업등록증(등록수첩) 기재사항 변경신청,"2. 영업소의 소재지를 변경하려고 하는데, 임대차계약서 사본 외에 어떤 서류가 필요한가요?"
건설업등록증(등록수첩) 기재사항 변경신청,3. 건설업등록증에 기재된 법인등록번호를 변경하려면 어떤 서류를 제출해야 하는지 궁금합니다.
건설업등록증(등록수첩) 기재사항 변경신청,"4. 상호를 변경할 경우, 법인등기사항증명서 외에 추가로 제출해야 할 서류가 있는지 알고 싶습니다."
건설업등록증(등록수첩) 기재사항 변경신청,"5. 개인 사업자로서 건설업등록수첩의 성명 변경을 신청할 때, 어떤 서류를 준비해야 하는지 안내받고 싶습니다."
건설업상속신고,"1. 아버지가 운영하던 건설업체를 상속받게 되었는데, 건설업상속신고를 하려면 어떤 서류를 제출해야 하나요?"
건설업상속신고,2. 상속받은 건설업체의 등록을 위해 필요한 보증가능금액확인서를 발급받으려면 어떤 절차를 따라야 하는지 궁금합니다.
건설업상속신고,3. 건설업상속신고를 위해 상속인임을 증명하는 서류로 어떤 문서를 제출해야 하는지 알고 싶습니다.
건설업상속신고,"4. 상속받은 건설업체의 사무실을 임대하고 있는데, 임대차계약서 사본도 건설업상속신고에 포함해야 하나요?"
건설업상속신고,5. 개인으로서 상속받은 건설업체의 신고를 하려면 주민등록표초본 외에 어떤 추가 서류가 필요한지 궁금합니다.
건설업 법인합병신고,"1. 건설업 법인과 비건설업 법인이 합병하려고 하는데, 합병계약서 사본 외에 어떤 서류를 추가로 제출해야 하는지 궁금합니다."
건설업 법인합병신고,2. 합병 후 존속할 법인의 건설업 등록을 위해 필요한 대차대조표와 손익계산서를 어떻게 준비해야 하는지 안내받고 싶습니다.
건설업 법인합병신고,3. 건설업 법인합병신고를 위해 합병공고문을 작성할 때 주의해야 할 사항이 무엇인지 알고 싶습니다.
건설업 법인합병신고,4. 합병 후 신설된 법인의 보증가능금액확인서를 발급받으려면 어떤 절차를 따라야 하는지 궁금합니다.
건설업 법인합병신고,5. 건설업 법인합병신고를 인터넷으로 접수할 때 필요한 법인합병신고서의 양식은 어디에서 다운로드할 수 있는지 알고 싶습니다.
건설업양도신고,"1. 제가 운영하던 건설업을 양도하려고 하는데, 양도계약서 사본 외에 어떤 서류를 제출해야 하는지 궁금합니다."
건설업양도신고,2. 건설업 양도 신고를 위해 필요한 보증가능금액확인서를 발급받으려면 어떤 절차를 따라야 하나요?
건설업양도신고,"3. 양도인이 공제조합의 조합원일 경우, 해당 공제조합의 의견서를 어떻게 요청해야 하는지 알고 싶습니다."
건설업양도신고,"4. 건설업 양도 신고를 위해 발주자의 동의가 필요하다고 들었는데, 이 동의를 입증하는 서류는 어떤 형식이어야 하나요?"
건설업양도신고,5. 건설업 양도 신고를 위해 필요한 기술인력의 보유현황은 어떤 내용을 포함해야 하는지 설명해 주실 수 있나요?
건설업등록,"1. 건설업 등록을 하려고 하는데, 법인으로 신청할 경우 대차대조표와 손익계산서를 어떻게 준비해야 하나요?"
건설업등록,"2. 개인으로 건설업 등록을 신청하려고 하는데, 영업용 자산액 명세서와 그 증명서류는 어떤 형식으로 제출해야 하나요?"
건설업등록,"3. 건설업 등록을 위해 보증가능금액확인서를 발급받으려면 어떤 절차를 따라야 하며, 발급기관은 어디인지 알고 싶습니다."
건설업등록,"4. 건설업 등록을 위해 필요한 사무실 임대차계약서 사본은 어떤 내용을 포함해야 하며, 제출 시 주의할 점이 있을까요?"
건설업등록,"5. 외국인으로서 건설업 등록을 신청하려고 하는데, 필요한 확인서와 서류는 무엇인지 구체적으로 안내받을 수 있을까요?"
사도 사용료 징수허가 신청,"1. 사도로의 공공교통 효용을 증명하기 위해 필요한 서류는 어떤 것이며, 사도 사용료 징수허가 신청서와 함께 제출해야 하나요?"
사도 사용료 징수허가 신청,"2. 사도 사용료 징수허가를 신청하려고 하는데, 사도를 유지하는 데 드는 비용을 증명하는 서류는 어떻게 준비해야 하나요?"
사도 사용료 징수허가 신청,3. 사도 사용료 징수허가 신청을 위해 사도개설자 외의 다른 사용자가 부담해야 할 비용을 산정한 증명 자료는 어떤 형식으로 제출해야 하나요?
사도 사용료 징수허가 신청,"4. 사도 사용료 징수허가 신청을 위해 국토교통부 도로정책과에 방문할 경우, 어떤 절차를 따라야 하며, 소요되는 시간은 얼마나 되나요?"
사도 사용료 징수허가 신청,"5. 사도 사용료 징수허가 신청을 인터넷으로 진행할 때, 필요한 서류를 어떻게 업로드해야 하며, 신청서 양식은 어디에서 다운로드할 수 있나요?"
사도통행 제한(금지) 허가,"1. 사도의 통행을 제한하려고 하는데, 사도법 제9조에 따른 사유를 증명할 수 있는 서류는 어떤 것들이 필요한가요?"
사도통행 제한(금지) 허가,2. 제가 설치한 사도의 구조보전을 위해 통행을 금지하고 싶습니다. 이 경우 사도통행 제한 허가를 받으려면 어떤 절차를 따라야 하나요?
사도통행 제한(금지) 허가,"3. 사도통행 제한 허가를 신청할 때, 신청서 외에 어떤 기본서류를 제출해야 하는지 궁금합니다."
사도통행 제한(금지) 허가,"4. 사도의 통행을 제한하기 위해 허가를 받고자 하는데, 방문, 우편, 인터넷 중 어떤 방법으로 신청하는 것이 가장 효율적인가요?"
사도통행 제한(금지) 허가,"5. 사도통행 제한 허가를 신청했을 때, 처리 기간이 7일이라고 하는데, 이 기간 동안 제가 추가로 준비해야 할 사항이 있는지 알고 싶습니다."
"사도개설(개축,증축, 변경) 허가","1. 사도를 개축하려고 하는데, 필요한 구비서류로는 어떤 것들이 있는지 알고 싶습니다. 특히, 계획도면과 공사계획서 외에 어떤 서류를 제출해야 하는지 궁금합니다."
"사도개설(개축,증축, 변경) 허가","2. 사도의 증축 허가를 신청하려고 하는데, 기존 사도개설자의 동의서가 필요하다고 들었습니다. 이 동의서를 어떻게 확보해야 하는지 안내받을 수 있을까요?"
"사도개설(개축,증축, 변경) 허가","3. 사도 변경 허가를 위해 제출해야 하는 설계도는 어떤 형식으로 준비해야 하는지 궁금합니다. 평면도, 종단면도, 횡단면도 외에 추가적으로 필요한 부분이 있을까요?"
"사도개설(개축,증축, 변경) 허가","4. 사도개설 허가를 신청할 때, 타인의 소유에 속하는 토지를 사용하려면 어떤 증명서류를 제출해야 하는지 자세히 알고 싶습니다."
"사도개설(개축,증축, 변경) 허가","5. 사도개설 허가를 위해 수수료가 없다고 들었는데, 이와 관련하여 다른 비용이 발생할 가능성이 있는지 확인할 수 있을까요?"
유료도로관리권 등록부 열람청구,"1. 유료도로관리권 등록부를 열람하고 싶은데, 열람청구서를 어디에서 받을 수 있나요?"
유료도로관리권 등록부 열람청구,2. 유료도로관리권 등록부 열람을 위해 방문 신청할 때 필요한 서류가 따로 있나요?
유료도로관리권 등록부 열람청구,3. 유료도로관리권 등록부 열람청구를 인터넷으로 신청하려면 어떤 절차를 따라야 하나요?
유료도로관리권 등록부 열람청구,"4. 유료도로관리권 등록부 열람청구를 위해 수수료가 없다고 들었는데, 그 외에 비용이 발생하는 부분이 있나요?"
유료도로관리권 등록부 열람청구,"5. 유료도로관리권 등록부를 열람하기 위해 국토교통부 도로정책과에 직접 방문할 경우, 운영 시간은 어떻게 되나요?"
유료도로관리권 (등본·초본) 교부 청구,"1. 유료도로관리권 등록부의 등본을 교부받고 싶은데, 신청서 양식은 어디에서 받을 수 있나요?"
유료도로관리권 (등본·초본) 교부 청구,2. 유료도로관리권의 초본을 우편으로 신청하려면 어떤 절차를 따라야 하나요?
유료도로관리권 (등본·초본) 교부 청구,"3. 유료도로관리권 등본을 교부받기 위해 필요한 수수료는 얼마이며, 어떻게 납부하나요?"
