기관유형,기관유형별분류,대표기관명,전체기관명,최하위기관명,대표전화번호,새우편번호,도로명주소
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 동래우체국 부산동부우편취급국,부산동부우편취급국,051-555-1116,47734,부산광역시 동래구 중앙대로 1329 (온천동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 동래우체국 부산안락2동우편취급국,부산안락2동우편취급국,051-531-3655,47777,"부산광역시 동래구 안락로125번길 31, B102호 (덕경 네오빌상가)"
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 동래우체국 부산명장2동우편취급국,부산명장2동우편취급국,051-522-8038,47750,부산광역시 동래구 충렬사로 81 (명장동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 동래우체국 부산사직1동우편취급국,부산사직1동우편취급국,051-501-0016,47859,부산광역시 동래구 사직북로 42 (사직동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 동래우체국 부산사직3동우편취급국,부산사직3동우편취급국,051-501-1790,47830,부산광역시 동래구 여고로113번길 39-2 (사직동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 남부산우체국,남부산우체국,051-620-9000,48314,부산광역시 수영구 수영로 448
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산대연우체국,부산대연우체국,051-628-0001,48444,부산광역시 남구 못골로 97 (대연동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산광안동우체국,부산광안동우체국,051-752-2005,48253,부산광역시 수영구 수영로 619 (광안동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산감만동우체국,부산감만동우체국,051-634-2005,48543,부산광역시 남구 우암로 84 (감만동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산문현동우체국,부산문현동우체국,051-635-2005,48457,부산광역시 남구 수영로 56 (문현동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산용호동우체국,부산용호동우체국,051-623-2005,48585,부산광역시 남구 용호로 163 (용호동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산망미동우체국,부산망미동우체국,051-755-2005,48218,부산광역시 수영구 과정로 64 (망미동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산대연4동우체국,부산대연4동우체국,051-626-0205,48486,부산광역시 남구 석포로 107 (대연동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산민락동우체국,부산민락동우체국,051-753-0206,48285,부산광역시 수영구 광안해변로255번길 59 (민락동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산수영동우체국,부산수영동우체국,051-755-0015,48227,부산광역시 수영구 수영로725번길 33 (수영동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산분포우체국,부산분포우체국,051-628-0189,48516,부산광역시 남구 신선로 566-1 (용호동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산대연3동우편취급국,부산대연3동우편취급국,051-610-1161,48508,"부산광역시 남구 수영로 312, 21세기센츄리시티건물 308호 (대연동)"
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산대연못골우편취급국,부산대연못골우편취급국,051-643-0205,48448,부산광역시 남구 진남로 130 (대연동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산우암2동우편취급국,부산우암2동우편취급국,051-646-0076,48479,부산광역시 남구 우암로 244-1 (우암동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산용당우편취급국,부산용당우편취급국,051-626-0208,48548,부산광역시 남구 신선로 339 (용당동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산삼익비치아파트우편취급국,부산삼익비치아파트우편취급국,051-626-0207,48308,부산광역시 수영구 남천동로24번길 22 (남천동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산광안2동우편취급국,부산광안2동우편취급국,051-752-4923,48300,부산광역시 수영구 광안로16번길 66 (광안동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산망미1동우편취급국,부산망미1동우편취급국,051-761-1551,48235,부산광역시 수영구 망미로8번길 40-1 (망미동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부산문전우편취급국,부산문전우편취급국,051-634-5557,48411,부산광역시 남구 전포대로 106-1 (문현동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 부경대학교우편취급국,부경대학교우편취급국,051-629-7401,48513,"부산광역시 남구 용소로 45 (대연동, 부경대학교대연캠퍼스)"
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 동명대학교우편취급국,동명대학교우편취급국,051-626-2005,48520,부산광역시 남구 신선로 428 (용당동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 남부산우체국 경성대학교우편취급국,경성대학교우편취급국,051-663-6557,48434,부산광역시 남구 수영로 309 경성대학교 자연관 1층
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산사상우체국,부산사상우체국,051-320-3331,46974,부산광역시 사상구 사상로 165 (괘법동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산덕포1동우체국,부산덕포1동우체국,051-302-0890,46955,부산광역시 사상구 사상로269번길 7 (덕포동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산주례동우체국,부산주례동우체국,051-324-2005,47001,부산광역시 사상구 사상로 23 (주례동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산엄궁동우체국,부산엄궁동우체국,051-325-2004,47039,부산광역시 사상구 낙동대로 784-4 (엄궁동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산모라동우체국,부산모라동우체국,051-302-0203,46917,부산광역시 사상구 사상로519번길 11 (모라동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산모라3동우체국,부산모라3동우체국,051-301-1005,46935,부산광역시 사상구 모라로192번길 25 (모라동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산학장동우체국,부산학장동우체국,051-316-0426,47053,부산광역시 사상구 학감대로 101 (학장동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산주례2동우편취급국,부산주례2동우편취급국,051-315-0213,47006,부산광역시 사상구 가야대로366번길 8 (주례동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산학장공단우편취급국,부산학장공단우편취급국,051-324-0110,47023,부산광역시 사상구 대동로 182 (학장동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산감전1동우편취급국,부산감전1동우편취급국,051-310-1808,47029,부산광역시 사상구 낙동대로 910 (감전동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산감전2동우편취급국,부산감전2동우편취급국,051-323-0110,46981,부산광역시 사상구 새벽로 178 (감전동)
우정,우정_우체국,과학기술정보통신부,과학기술정보통신부 부산지방우정청 부산사상우체국 부산동감전우편취급국,부산동감전우편취급국,051-316-5852,46986,부산광역시 사상구 학감대로237번길 39 (감전동)
