사무명,질문
기계설비성능점검업 변경등록 신청,"5. 기계설비성능점검업 변경등록 신청을 위해 방문 접수할 때, 어떤 절차를 따라야 하며, 처리 기간은 얼마나 걸리나요?"
기계설비성능점검업 휴업·폐업 신고,"1. 기계설비성능점검업을 운영하던 중 휴업을 결정했는데, 휴업 신고서를 제출할 때 기계설비성능점검업 등록증과 등록수첩 외에 추가로 필요한 서류가 있는지 궁금합니다."
기계설비성능점검업 휴업·폐업 신고,"2. 기계설비성능점검업을 폐업하려고 하는데, 폐업 신고서를 제출할 때 사업자등록증명도 함께 제출해야 하는지 확인하고 싶습니다."
기계설비성능점검업 휴업·폐업 신고,"3. 기계설비성능점검업의 휴업 신고를 방문 접수하려고 하는데, 접수처가 국토교통부 건설산업과인지 확인할 수 있을까요?"
기계설비성능점검업 휴업·폐업 신고,"4. 기계설비성능점검업을 폐업 신고할 때 수수료가 없다고 들었는데, 혹시 다른 비용이 발생할 가능성이 있는지 알고 싶습니다."
기계설비성능점검업 휴업·폐업 신고,"5. 기계설비성능점검업을 휴업하기 위해 신고서를 작성하려고 하는데, 기계설비법 시행규칙에 따른 별지서식 19호를 어디서 받을 수 있는지 안내받고 싶습니다."
기계설비성능점검업 등록 신청,"1. 기계설비성능점검업 등록을 신청하려고 하는데, 자본금 증명을 위해 개인의 영업용 자산평가액 명세서는 어떻게 준비해야 하나요?"
기계설비성능점검업 등록 신청,2. 기계설비성능점검업 등록을 위해 필요한 기술인력 보유증명서를 제출하려면 어떤 형식으로 작성해야 하는지 궁금합니다.
기계설비성능점검업 등록 신청,"3. 기계설비성능점검업 등록 신청 시, 법인의 경우 재무상태표와 손익계산서를 제출해야 하는데, 이 서류는 어디서 발급받을 수 있나요?"
기계설비성능점검업 등록 신청,4. 기계설비성능점검업 등록 신청을 위해 필요한 장비 보유 증명 서류는 어떤 내용을 포함해야 하는지 알고 싶습니다.
기계설비성능점검업 등록 신청,"5. 기계설비성능점검업 등록 신청 시 수수료가 40,000원인데, 이 수수료는 어떻게 납부해야 하나요?"
유지관리교육 신청,"1. 기계설비유지관리자로 선임된 후, 유지관리교육 신청서를 제출하려고 하는데, 어떤 방법으로 신청할 수 있는지 궁금합니다. 방문, 우편, 전화, 인터넷 중 어떤 방법이 가장 적합한가요?"
유지관리교육 신청,2. 유지관리교육을 받기 위해 필요한 신청서 양식은 어디에서 받을 수 있는지 알고 싶습니다. 기계설비법 시행규칙에 따른 별지서식 10호를 어떻게 구할 수 있을까요?
유지관리교육 신청,"3. 유지관리교육 신청을 위해 수수료가 발생하는데, 이 수수료는 얼마나 되는지 구체적으로 알고 싶습니다. 신규 교육과 보수교육의 수수료가 동일한가요?"
유지관리교육 신청,"4. 기계설비유지관리자로 선임된 본인이 직접 유지관리교육 신청을 할 수 있는지, 아니면 대리인을 통해서만 신청해야 하는지 궁금합니다. 본인 신청과 대리인 신청의 차이는 무엇인가요?"
유지관리교육 신청,5. 유지관리교육 신청서를 제출한 후 처리 기간이 얼마나 걸리는지 알고 싶습니다. 수탁기관에서의 접수와 처리 과정은 총 며칠이 소요되나요?
기계설비 사용 전 검사신청,"1. 기계설비 사용 전 검사를 신청하려고 하는데, 감리자가 확인한 기계설비 사용적합 확인서를 어떻게 준비해야 할까요?"
기계설비 사용 전 검사신청,"2. 기계설비공사의 준공설계도서 사본을 제출해야 하는데, 이 서류는 어떤 형식으로 준비해야 하는지 궁금합니다."
기계설비 사용 전 검사신청,"3. 기계설비 사용 전 검사신청을 위해 방문 접수할 때, 어떤 서류를 반드시 지참해야 하나요?"
기계설비 사용 전 검사신청,4. 기계설비 사용 전 검사신청을 위해 필요한 기계설비법 시행규칙의 별지서식 7호는 어디서 다운로드 받을 수 있나요?
기계설비 사용 전 검사신청,"5. 기계설비 사용 전 검사를 신청할 때, 수수료가 없다고 하는데, 이와 관련된 추가 비용이 발생할 가능성은 없는지 알고 싶습니다."
기계설비 착공 전 확인신청,"1. 기계설비 착공 전 확인신청을 하려는데, 기계설비공사 설계도서와 설계자 등록증 사본은 어떻게 준비해야 하나요?"
기계설비 착공 전 확인신청,"2. 기계설비공사에 대한 착공 전 확인을 신청할 때, 제출해야 하는 서류는 기계설비공사 설계도서와 설계자 등록증 사본 외에 다른 것이 필요한가요?"
기계설비 착공 전 확인신청,"3. 기계설비 착공 전 확인신청을 위해 방문 접수를 하려고 하는데, 국토교통부 건설산업과의 주소는 어디인가요?"
기계설비 착공 전 확인신청,"4. 기계설비 착공 전 확인신청을 하려면 신청서 양식은 어디에서 받을 수 있으며, 어떤 내용을 포함해야 하나요?"
기계설비 착공 전 확인신청,"5. 기계설비공사 착공 전 확인신청을 위해 대리인이 신청할 경우, 어떤 절차를 따라야 하는지 궁금합니다."
기계설비 전문인력 양성기관 지정신청,"1. 기계설비 전문인력 양성기관으로 지정받기 위해 필요한 교육훈련 사업계획서와 평가계획서를 작성하려고 하는데, 어떤 구체적인 내용이 포함되어야 하나요?"
기계설비 전문인력 양성기관 지정신청,2. 기계설비 전문인력 양성기관 지정신청을 위해 교육시설과 인력 확보 현황을 확인할 수 있는 서류는 어떤 형식으로 제출해야 하나요?
기계설비 전문인력 양성기관 지정신청,"3. 기계설비 전문인력 양성기관으로 지정받기 위해 운영경비 조달계획서를 제출할 때, 지원금 사용계획서도 함께 포함해야 하나요?"
기계설비 전문인력 양성기관 지정신청,"4. 기계설비 전문인력 양성기관 지정신청을 하려면 법인등기사항증명서를 반드시 제출해야 하는지, 그리고 이 서류는 어떻게 발급받을 수 있는지 궁금합니다."
기계설비 전문인력 양성기관 지정신청,"5. 기계설비 전문인력 양성기관 지정신청을 위해 필요한 모든 구비서류를 준비했는데, 신청서를 국토교통부에 방문하여 제출할 경우, 어떤 절차를 따라야 하나요?"
기계설비성능점검능력평가 신청,"1. 기계설비성능점검업을 운영 중인데, 성능점검능력평가를 신청하려면 어떤 서류를 준비해야 하는지 궁금합니다."
기계설비성능점검능력평가 신청,2. 기계설비성능점검능력평가를 위해 점검실적을 증명하는 서류는 어떤 형식으로 제출해야 하나요?
기계설비성능점검능력평가 신청,"3. 기계설비성능점검능력평가 신청 시 수수료는 어떻게 확인할 수 있으며, 어떤 절차를 통해 납부해야 하나요?"
기계설비성능점검능력평가 신청,"4. 기계설비성능점검능력평가 신청서를 제출하고 싶은데, 방문, 우편, 인터넷 중 어떤 방법이 가장 효율적인지 추천해 주실 수 있나요?"
기계설비성능점검능력평가 신청,"5. 기계설비성능점검능력평가를 받기 위해 대리인이 신청할 경우, 어떤 추가 서류가 필요한지 알고 싶습니다."
기계설비성능점검업 지위승계(상속·양수·합병) 신고,"1. 기계설비성능점검업을 상속받으려는데, 상속인임을 증명하는 서류는 어떤 것이 필요한가요?"
기계설비성능점검업 지위승계(상속·양수·합병) 신고,"2. 기계설비성능점검업을 양수받고자 하는데, 양도ㆍ양수계약서 사본 외에 어떤 추가 서류를 제출해야 하나요?"
기계설비성능점검업 지위승계(상속·양수·합병) 신고,3. 합병 후 존속하는 법인으로 기계설비성능점검업 지위를 승계하려면 합병계약서 사본 외에 어떤 서류를 제출해야 하는지 궁금합니다.
기계설비성능점검업 지위승계(상속·양수·합병) 신고,"4. 기계설비성능점검업 지위승계를 위해 필요한 구비서류를 모두 준비했는데, 신고는 방문과 우편 중 어떤 방법으로 할 수 있나요?"
기계설비성능점검업 지위승계(상속·양수·합병) 신고,"5. 기계설비성능점검업 지위승계 신고 시 수수료가 20,000원인데, 이 수수료는 어떻게 납부해야 하나요?"
기계설비유지관리자 경력변경신고,"1. 기계설비유지관리자로서 경력변경신고를 하려는데, 변경 사항을 증명하는 서류는 어떤 종류가 필요한가요?"
기계설비유지관리자 경력변경신고,"2. 기계설비유지관리자 경력변경신고를 위해 인터넷으로 신청할 경우, 어떤 절차를 따라야 하는지 궁금합니다."
기계설비유지관리자 경력변경신고,"3. 제가 기계설비유지관리자 경력변경신고를 하려면, 국가기술자격취득사항확인서는 어떻게 발급받아야 하나요?"
기계설비유지관리자 경력변경신고,4. 기계설비유지관리자 경력변경신고를 위해 제출해야 할 서류가 변경 사항을 증명하는 서류 외에 다른 것이 있나요?
기계설비유지관리자 경력변경신고,"5. 기계설비유지관리자 경력변경신고를 위해 방문 접수할 경우, 대한기계설비건설협회에 가야 하는지 확인하고 싶습니다."
기계설비유지관리자 경력신고,"1. 기계설비유지관리자 경력신고를 하려고 하는데, 근무처 및 경력을 증명하는 서류는 어떤 형식으로 준비해야 하나요?"
기계설비유지관리자 경력신고,"2. 기계설비유지관리자 경력신고를 위해 필요한 졸업증명서는 최근 90일 이내에 발급받아야 하는데, 이 서류를 어디서 신청할 수 있나요?"
기계설비유지관리자 경력신고,"3. 기계설비유지관리자 경력신고를 위해 제출해야 하는 증명사진의 규격이 정해져 있는데, 이 사진을 촬영할 때 주의해야 할 점이 있나요?"
기계설비유지관리자 경력신고,"4. 기계설비유지관리자 경력신고를 위해 필요한 자격증 사본은 어떤 종류의 자격증이 포함되며, 국가기술자격증은 제외된 이유가 무엇인가요?"
기계설비유지관리자 경력신고,"5. 기계설비유지관리자 경력신고서를 제출할 때, 신청자는 본인만 가능하다고 하던데, 대리인이 신청할 수 있는 경우는 어떤 상황인가요?"
기계설비유지관리자 선임신고증명서 발급신청,"1. 기계설비유지관리자를 선임한 후, 선임신고증명서를 발급받으려면 어떤 절차를 따라야 하나요?"
기계설비유지관리자 선임신고증명서 발급신청,"2. 대리인이 기계설비유지관리자 선임신고증명서를 신청할 경우, 위임장 외에 추가로 필요한 서류가 있나요?"
기계설비유지관리자 선임신고증명서 발급신청,"3. 기계설비유지관리자 선임신고증명서 발급신청 시, 수수료는 어떻게 지불해야 하며, 금액은 얼마인가요?"
기계설비유지관리자 선임신고증명서 발급신청,"4. 기계설비유지관리자 선임신고증명서를 발급받기 위해 방문 신청을 할 경우, 어떤 신분증을 지참해야 하나요?"
기계설비유지관리자 선임신고증명서 발급신청,5. 기계설비유지관리자 선임신고증명서를 발급받기 위한 신청서는 어디에서 다운로드할 수 있나요?
